Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: A3 Sequest HT,# Peptides (by Search Engine): A3 Sequest HT,Biological Process,Cellular Component,Molecular Function,Pfam IDs,Entrez Gene ID,Gene ID,Gene Symbol,WikiPathways,Ensembl Gene ID,Reactome Pathways,# Protein Pathway Groups,# Razor Peptides,Abundance Ratio: (T02) / (T01),Abundance Ratio: (T03) / (T01),Abundance Ratio: (T06) / (T03),Abundance Ratio: (T05) / (T04),Abundance Ratio: (T06) / (T04),Abundance Ratio: (T07) / (T04),Abundance Ratio Adj. P-Value: (T02) / (T01),Abundance Ratio Adj. P-Value: (T03) / (T01),Abundance Ratio Adj. P-Value: (T06) / (T03),Abundance Ratio Adj. P-Value: (T05) / (T04),Abundance Ratio Adj. P-Value: (T06) / (T04),Abundance Ratio Adj. P-Value: (T07) / (T04),Abundances (Grouped): T01,Abundances (Grouped): T02,Abundances (Grouped): T03,Abundances (Grouped): T04,Abundances (Grouped): T05,Abundances (Grouped): T06,Abundances (Grouped): T07,Abundances (Grouped) CV [%]: T01,Abundances (Grouped) CV [%]: T02,Abundances (Grouped) CV [%]: T03,Abundances (Grouped) CV [%]: T04,Abundances (Grouped) CV [%]: T05,Abundances (Grouped) CV [%]: T06,Abundances (Grouped) CV [%]: T07,S01_T01,S02_T01,S03_T01,S04_T01,S05_T01,S06_T01,S07_T01,S08_T01,S09_T01,S010_T01,S01_T02,S02_T02,S03_T02,S04_T02,S05_T02,S06_T02,S07_T02,S08_T02,S09_T02,S010_T02,S01_T03,S02_T03,S03_T03,S04_T03,S05_T03,S06_T03,S07_T03,S08_T03,S09_T03,S010_T03,S01_T04,S02_T04,S03_T04,S04_T04,S05_T04,S06_T04,S07_T04,S08_T04,S09_T04,S010_T04,S01_T05,S02_T05,S03_T05,S04_T05,S05_T05,S06_T05,S07_T05,S08_T05,S09_T05,S010_T05,S01_T06,S02_T06,S03_T06,S04_T06,S05_T06,S06_T06,S07_T06,S08_T06,S09_T06,S010_T06,S01_T07,S03_T07,S04_T07,S05_T07,S06_T07,S07_T07,S08_T07,S09_T07,S010_T07,"Found in Sample: [S1] F1: Sample, T01","Found in Sample: [S10] F10: Sample, T01","Found in Sample: [S16] F16: Sample, T01","Found in Sample: [S23] F23: Sample, T01","Found in Sample: [S30] F30: Sample, T01","Found in Sample: [S37] F37: Sample, T01","Found in Sample: [S44] F44: Sample, T01","Found in Sample: [S51] F51: Sample, T01","Found in Sample: [S58] F58: Sample, T01","Found in Sample: [S65] F65: Sample, T01","Found in Sample: [S2] F2: Sample, T02","Found in Sample: [S11] F11: Sample, T02","Found in Sample: [S17] F17: Sample, T02","Found in Sample: [S24] F24: Sample, T02","Found in Sample: [S31] F31: Sample, T02","Found in Sample: [S38] F38: Sample, T02","Found in Sample: [S45] F45: Sample, T02","Found in Sample: [S52] F52: Sample, T02","Found in Sample: [S59] F59: Sample, T02","Found in Sample: [S66] F66: Sample, T02","Found in Sample: [S3] F3: Sample, T03","Found in Sample: [S4] F4: Sample, T03","Found in Sample: [S12] F12: Sample, T03","Found in Sample: [S18] F18: Sample, T03","Found in Sample: [S25] F25: Sample, T03","Found in Sample: [S32] F32: Sample, T03","Found in Sample: [S39] F39: Sample, T03","Found in Sample: [S46] F46: Sample, T03","Found in Sample: [S53] F53: Sample, T03","Found in Sample: [S60] F60: Sample, T03","Found in Sample: [S67] F67: Sample, T03","Found in Sample: [S5] F5: Sample, T04","Found in Sample: [S6] F6: Sample, T04","Found in Sample: [S13] F13: Sample, T04","Found in Sample: [S19] F19: Sample, T04","Found in Sample: [S26] F26: Sample, T04","Found in Sample: [S33] F33: Sample, T04","Found in Sample: [S40] F40: Sample, T04","Found in Sample: [S47] F47: Sample, T04","Found in Sample: [S54] F54: Sample, T04","Found in Sample: [S61] F61: Sample, T04","Found in Sample: [S68] F68: Sample, T04","Found in Sample: [S7] F7: Sample, T05","Found in Sample: [S20] F20: Sample, T05","Found in Sample: [S27] F27: Sample, T05","Found in Sample: [S34] F34: Sample, T05","Found in Sample: [S41] F41: Sample, T05","Found in Sample: [S48] F48: Sample, T05","Found in Sample: [S55] F55: Sample, T05","Found in Sample: [S62] F62: Sample, T05","Found in Sample: [S69] F69: Sample, T05","Found in Sample: [S8] F8: Sample, T06","Found in Sample: [S14] F14: Sample, T06","Found in Sample: [S21] F21: Sample, T06","Found in Sample: [S28] F28: Sample, T06","Found in Sample: [S35] F35: Sample, T06","Found in Sample: [S42] F42: Sample, T06","Found in Sample: [S49] F49: Sample, T06","Found in Sample: [S56] F56: Sample, T06","Found in Sample: [S63] F63: Sample, T06","Found in Sample: [S70] F70: Sample, T06","Found in Sample: [S9] F9: Sample, T07","Found in Sample: [S15] F15: Sample, T07","Found in Sample: [S22] F22: Sample, T07","Found in Sample: [S29] F29: Sample, T07","Found in Sample: [S36] F36: Sample, T07","Found in Sample: [S43] F43: Sample, T07","Found in Sample: [S50] F50: Sample, T07","Found in Sample: [S57] F57: Sample, T07","Found in Sample: [S64] F64: Sample, T07","Found in Sample: [S71] F71: Sample, T07",# Protein Groups
FALSE,Medium,Master Protein,NP_008937.1,cleavage and polyadenylation specificity factor subunit 5 [Homo sapiens],0.022,2.603,4,1,3,1,227,26.2,8.82,1.83,1,cell organization and biogenesis;RNA metabolism OR transcription;other metabolic processes;other biological processes,cytoskeleton;nucleus;other cell component,nucleic acid binding activity;other molecular function,Pf13869,11051,hsa:11051; NP_008937.1; O43809; Q6IB85; Q6NE84,NUDT21,mRNA processing,ENSG00000167005,mRNA 3'-end processing; RNA Polymerase II Transcription Termination; Processing of Intronless Pre-mRNAs,5,0,3.853,0.58,1.367,0.824,1.231,0.86,,1,1,,,,88,339.1,51,56.7,46.7,69.8,48.7,121.93,,14.7,,43.79,38.38,94.64,,470548.7637,,,,,325992.0319,3230169.414,,,,,,,,,,,1812973.27,,335901.8624,,,,,,255439.133,,272816.7666,,,,,,,,303001.7023,,,,,373071.6032,,249533.2977,178886.6218,,419715.1116,,,,,199726.0683,,,,,311735.4885,,628548.2264,,,,260642.423,,,,,1058405.379,,Not Found,High,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,1
FALSE,Medium,Master Protein,NP_001243750.1,GTP-binding protein Rit1 isoform 1 [Homo sapiens],0.023,2.599,5,1,1,1,236,27.1,9.09,0,1,,,,,,NP_001243750.1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1
FALSE,Medium,Master Protein,NP_005042.1,glutamine--tRNA ligase isoform a [Homo sapiens],0.024,2.592,2,1,1,1,775,87.7,7.15,2.62,1,protein metabolism;RNA metabolism OR transcription;other metabolic processes;developmental processes;other biological processes,cytosol;mitochondrion;other cell component,enzyme regulator activity;other molecular function,"Pf00749, Pf03950, Pf04557, Pf04558, Pf20974",5859,B4DWJ2; hsa:5859; NP_005042.1; P47897,QARS1,,ENSG00000172053,Selenoamino acid metabolism; Cytosolic tRNA aminoacylation; Mitochondrial tRNA aminoacylation,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1
FALSE,Medium,Master Protein,NP_002121.4,"hydroxymethylglutaryl-CoA synthase, cytoplasmic isoform 1 [Homo sapiens]",0.024,2.592,2,1,1,1,520,57.3,5.41,1.7,1,other metabolic processes,cytosol;other cell component,other molecular function,"Pf01154, Pf08540",3157,B2RDL8; hsa:3157; NP_002121.4; Q01581,HMGCS1,Cholesterol biosynthesis pathway; Sterol regulatory element-binding proteins (SREBP) signaling; SREBF and miR33 in cholesterol and lipid homeostasis; Mevalonate pathway; Cholesterol metabolism with Bloch and Kandutsch-Russell pathways; Endochondral ossification; Endochondral ossification with skeletal dysplasias; Cholesterol synthesis disorders; Cholesterol metabolism; Enterocyte cholesterol metabolism,ENSG00000112972,PPARA activates gene expression; Activation of gene expression by SREBF (SREBP); Cholesterol biosynthesis,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1
FALSE,Medium,Master Protein,NP_085125.1,cytochrome P450 2S1 precursor [Homo sapiens],0.024,2.591,2,1,2,1,504,55.8,8.62,0,1,other metabolic processes,other membranes;ER/Golgi;other cell component,other molecular function,Pf00067,29785,hsa:29785; NP_085125.1; Q96SQ9; Q9BZ66,CYP2S1,Vitamin D receptor pathway; Oxidation by cytochrome P450; Metapathway biotransformation Phase I and II,ENSG00000167600,CYP2E1 reactions; Miscellaneous substrates,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1
FALSE,Medium,Master Protein,NP_789764.1,"39S ribosomal protein L43, mitochondrial isoform d [Homo sapiens]",0.024,2.588,5,1,2,1,235,25.8,8.95,0,1,,,,,,NP_789764.1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1
FALSE,Medium,Master Protein,NP_006828.2,COP9 signalosome complex subunit 5 [Homo sapiens],0.024,2.587,2,1,2,1,334,37.6,6.54,3.37,1,protein metabolism;other metabolic processes;transport;other biological processes,cytosol;ER/Golgi;nucleus;other cell component,nucleic acid binding activity;other molecular function,"Pf01398, Pf18323",10987,hsa:10987; NP_006828.2; O15386; Q6AW95; Q86WQ4; Q92905; Q9BQ17,COPS5,TGF-beta signaling pathway,ENSG00000121022,Cargo recognition for clathrin-mediated endocytosis; Neddylation; Formation of TC-NER Pre-Incision Complex; DNA Damage Recognition in GG-NER,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1
FALSE,Medium,Master Protein,XP_005250059.1,5'-AMP-activated protein kinase subunit gamma-2 isoform X3 [Homo sapiens],0.025,2.584,2,1,9,1,619,68.5,9.51,5.01,1,,,,,,XP_005250059.1,,,,,0,0,0.804,0.566,1.489,0.822,0.779,0.551,1,1,1,1,1,1,121.1,97.4,68.6,131,107.7,102.1,72.2,127.9,65.29,78.45,60.99,44.7,51.14,55.23,828282.6122,,,,,,9160598.18,,633650.4346,2029782.208,,1731083.308,,,,,2206207.786,627597.0308,,518876.6911,857214.5504,,,415649.7926,,,734082.7756,493533.7335,,2239657.005,,2913553.985,,,1894795.882,,367483.3069,887992.167,1038709.443,2088451.014,,1092996.015,,,1904862.035,764068.5402,1614057.369,,823132.9063,,,1583488.299,,1762316.039,959282.2144,341246.0092,,550449.1173,1536208.082,1883300.534,,,,651211.5236,524455.5201,1928709.628,,823737.0844,725257.7145,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,High,Not Found,Peak Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Not Found,Peak Found,High,Peak Found,High,Not Found,Not Found,Not Found,High,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,High,Peak Found,High,Not Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,High,1
FALSE,Medium,Master Protein,NP_000276.2,xaa-Pro dipeptidase isoform 1 [Homo sapiens],0.025,2.582,6,1,1,1,493,54.5,6,0,1,protein metabolism;other metabolic processes;other biological processes,,other molecular function,"Pf00557, Pf05195",5184,A8K3Z1; A8K416; A8K696; A8MX47; B4DDB7; B4DGJ1; E9PCE8; hsa:5184; NP_000276.2; P12955; Q8TBN9; Q9BT75,PEPD,,ENSG00000124299,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1
FALSE,Medium,Master Protein,XP_016856813.1,ankyrin repeat domain-containing protein 65 isoform X1 [Homo sapiens],0.025,2.579,3,1,1,1,399,41.5,6.57,0,1,,,,"Pf12796, Pf13637",441869,E5RJM6; hsa:441869; J3KR93; XP_016856813.1,ANKRD65,1p36 copy number variation syndrome,ENSG00000235098,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,1
FALSE,Medium,Master Protein,NP_003272.3,"troponin I, slow skeletal muscle [Homo sapiens]",0.025,2.579,4,1,2,1,187,21.7,9.58,1.7,1,developmental processes;other biological processes,cytosol;cytoskeleton,cytoskeletal activity,Pf00992,7135,A6NEH3; A8MSJ0; hsa:7135; NP_003272.3; P19237; Q659A5; Q6FGS7; Q6FGW1; Q6ICU2; Q86T57; Q96DT9,TNNI1,Striated muscle contraction pathway,ENSG00000159173,Striated Muscle Contraction,2,0,0.611,0.979,0.611,1.385,0.705,1.443,1,1,1,1,1,1,108.7,66.5,106.5,92.3,127.8,65.1,133.1,62.26,53.52,63.7,86.85,45.12,99.8,93.3,3993827.793,157836.1207,,2953710.406,2330461.197,,970760.9978,2479347.137,4525096.765,,928616.4981,1372231.377,,,1428370.133,1855207.104,,1516064.357,3611703.048,3560357.673,2140357.355,1912756.049,,2428322.369,3826995.347,,,3818338.293,6406921.931,,1879596.438,,,8019145.005,2295322.198,4337797.843,321329.3593,,,,1780403.605,1424414.643,,5076600.146,3508891.298,,,,2420107.5,,,,278583.0968,4608557.293,6633075.293,,,2159103.48,155289.5855,1483418.653,381723.8189,,3035251.649,1149667.169,,,3340252.817,8001411.716,,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,High,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,1
FALSE,Medium,Master Protein,NP_071381.1,probable Xaa-Pro aminopeptidase 3 isoform 1 [Homo sapiens],0.025,2.576,1,1,116,1,507,57,6.83,84.37,1,protein metabolism;other metabolic processes;other biological processes,cytosol;mitochondrion;other cell component,other molecular function,"Pf00557, Pf05195",63929,B2R9G1; B7Z790; B7Z7B2; hsa:63929; NP_071381.1; Q6I9V9; Q8NDA6; Q9BV27; Q9BVH0; Q9NQH7,XPNPEP3,Ciliary landscape; Ciliopathies,ENSG00000196236,,2,0,0.679,1.022,0.888,1.329,1.646,0.77,1,1,1,1,1,1,131.6,89.4,134.5,72.6,96.4,119.5,55.9,61.79,66.7,52.95,55.52,23.84,52.25,78.18,8648040.894,6915994.324,,3819865.646,3728166.042,,5743064.528,2773567.253,1602276.191,994310.5283,3533315.283,1588746.457,1766880.973,7284676.154,1197834.377,2645110.499,955390.001,4072059.079,5972138.555,2485310.85,3861048.75,2990938.411,,4589409.756,3576627.263,2339604.437,8921497.788,3993858.655,5528749.098,780915.678,1230697.616,,,1473409.095,2080527.547,5644759.427,2023720.256,3432927.957,4841540.248,2146567.85,3710625.033,1999272.554,,2788179.44,2188642.974,3462575.23,2358806.617,4303748.685,2740804.375,2727938.144,1049777.496,1546469.76,,4247577.768,3317207.697,,4026059.775,3537462.328,6288638.829,1550135.034,1213074.915,,7033940.513,1211982.894,,1660957.449,3609579.958,5253537.176,1283051.062,High,High,Not Found,High,High,High,High,Peak Found,High,Peak Found,High,High,High,High,High,High,Peak Found,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,Peak Found,High,High,Not Found,Not Found,High,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,Not Found,High,High,Not Found,High,High,High,High,Peak Found,High,High,High,High,Not Found,High,High,High,High,1
FALSE,Medium,Master Protein,NP_056453.1,short transient receptor potential channel 4-associated protein isoform a [Homo sapiens],0.025,2.576,2,1,12,1,797,90.8,7.61,11.47,1,protein metabolism;other metabolic processes;transport;other biological processes,plasma membrane;other membranes;other cell component,transporter activity;other molecular function,Pf12463,26133,E1P5Q0; E1P5Q1; hsa:26133; NP_056453.1; Q8TEL6; Q96H82; Q9BVB8; Q9H429; Q9UFS6,TRPC4AP,IL-18 signaling pathway,ENSG00000100991,TRP channels,2,0,1.482,1.492,1.755,2.512,1.967,2.462,1,1,1,1,1,1,48.1,71.4,71.8,64.1,160.9,126,157.7,119.75,62.36,72.08,68.19,91.67,100.32,97.09,,5558361.715,,,2030343.222,,,1071334.171,14961485.96,1035891.755,,5008483.705,386771.761,,6317732.419,3009824.643,2801954.335,6249714.198,,1763959.238,1716916.961,5343015.606,,,7033215.988,,1518275.776,6655936.37,,921044.9345,2156321.936,,1242372.826,5985166.093,732431.5962,,,3386145.843,6482588.666,5166469.367,,,,6305182.956,7309252.214,3567723.371,1550614.766,13834437.65,25800840.75,,,,,4935875.811,,,,4831506.517,25923916.05,5724912.654,,,2502678.604,,,,19749369.65,17680425.37,845379.3464,Not Found,High,Not Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,High,Not Found,Peak Found,Peak Found,Not Found,Peak Found,High,High,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Not Found,Peak Found,High,Not Found,Peak Found,Peak Found,High,Not Found,Peak Found,High,Peak Found,Not Found,Not Found,Peak Found,High,Peak Found,Not Found,Not Found,High,Peak Found,Peak Found,High,Peak Found,High,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,High,Peak Found,1
FALSE,Medium,Master Protein,NP_006701.1,COP9 signalosome complex subunit 8 isoform 1 [Homo sapiens],0.025,2.574,10,1,1,1,209,23.2,5.38,0,1,cell organization and biogenesis;protein metabolism;other metabolic processes;signal transduction;other biological processes,cytosol;nucleus;other cell component,,Pf10075,10920,A8K1H6; hsa:10920; NP_006701.1; Q53QS9; Q99627,COPS8,Ciliary landscape; 2q37 copy number variation syndrome,ENSG00000198612,Neddylation; Cargo recognition for clathrin-mediated endocytosis; Formation of TC-NER Pre-Incision Complex; DNA Damage Recognition in GG-NER,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1
FALSE,Medium,Master Protein,NP_001335326.1,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 4 isoform 4 [Homo sapiens]",0.025,2.571,5,1,1,1,354,40.3,9.31,1.86,1,protein metabolism;other metabolic processes,other membranes;ER/Golgi,other molecular function,Pf00777,,A0A7P0RGI5; NP_001335326.1,ST3GAL4,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1
